Date,high,low,open,close,volume,median,signal,sorting,slowk,slowd,SMA,SAR,macd,macdsignal,macdhist,upperband,middleband,lowerband,HT_TRENDLINE,CDL2CROWS,CDL3BLACKCROWS,CDL3INSIDE,CDL3LINESTRIKE,CDL3OUTSIDE,CDL3STARSINSOUTH,CDL3WHITESOLDIERS,CDLABANDONEDBABY,CDLADVANCEBLOCK,CDLBELTHOLD,CDLBREAKAWAY,CDLCLOSINGMARUBOZU,CDLCONCEALBABYSWALL,CDLCOUNTERATTACK,CDLDARKCLOUDCOVER,CDLDOJI,CDLDOJISTAR,CDLDRAGONFLYDOJI,CDLENGULFING,CDLEVENINGDOJISTAR,CDLEVENINGSTAR,CDLGAPSIDESIDEWHITE,CDLGRAVESTONEDOJI,CDLHAMMER,CDLHANGINGMAN,CDLHARAMI,CDLHARAMICROSS,CDLHIGHWAVE,CDLHIKKAKE,CDLHIKKAKEMOD,CDLHOMINGPIGEON,CDLIDENTICAL3CROWS,CDLINNECK,CDLINVERTEDHAMMER,CDLKICKING,CDLKICKINGBYLENGTH,CDLLADDERBOTTOM,CDLLONGLEGGEDDOJI,CDLLONGLINE,CDLMARUBOZU,CDLMATCHINGLOW,CDLMATHOLD,CDLMORNINGDOJISTAR,CDLMORNINGSTAR,CDLONNECK,CDLPIERCING,CDLRICKSHAWMAN,CDLRISEFALL3METHODS,CDLSEPARATINGLINES,CDLSHOOTINGSTAR,CDLSHORTLINE,CDLSPINNINGTOP,CDLSTALLEDPATTERN,CDLSTICKSANDWICH,CDLTAKURI,CDLTASUKIGAP,CDLTHRUSTING,CDLTRISTAR,CDLUNIQUE3RIVER,CDLUPSIDEGAP2CROWS,CDLXSIDEGAP3METHODS
2018-12-11,3513.18505859375,3392.25,3497.5546875,3424.588134765625,4696765187,3452.717529296875,1,1440,40.49734439595192,35.667731862431985,4111.150673828125,4227.210572552825,-493.1323501954753,-516.9237661106239,23.791415915148605,3628.767725546724,3487.506103515625,3346.244481484526,4298.262637955889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2018-12-12,3534.228515625,3413.4814453125,3421.458251953125,3486.9501953125,4139364828,3473.85498046875,0,1441,37.92171398840377,38.41545268568075,4028.455478515625,4189.331300041337,-475.8789684075564,-508.7148065700104,32.835838162454024,3625.74512959023,3500.90869140625,3376.07225322227,4128.115641853454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-13,3489.739501953125,3298.132080078125,3487.87939453125,3313.67724609375,4343372456,3393.935791015625,1,1442,26.79364581865529,35.070901401003674,3936.060966796875,4152.967198430309,-470.7605829739864,-501.1239618508056,30.363378876819183,3665.690259395107,3468.42119140625,3271.1521234173924,3990.814080499769,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-14,3329.555908203125,3206.542236328125,3311.751953125,3242.48486328125,4372763663,3268.049072265625,1,1443,17.632515889781534,27.449291898946882,3870.900751953125,4118.057660883721,-467.06482340880757,-494.312134162406,27.247310753598413,3595.6452088948427,3394.0712890625,3192.4973692301573,3870.2681984610545,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2018-12-15,3275.3779296875,3191.303466796875,3243.99755859375,3236.76171875,3551763561,3233.3406982421875,2,1444,8.475067480097422,17.633743062844765,3822.296416015625,4063.366735410385,-459.3031563797922,-487.3103386058832,28.007182226091004,3540.10239575344,3340.892431640625,3141.6824675278103,3786.470289977648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2018-12-16,3305.753173828125,3233.81982421875,3236.274658203125,3252.839111328125,3744248994,3269.7864990234375,0,1445,13.118168950991953,13.075250773623653,3768.32318359375,3993.601673921304,-446.705327175559,-479.1893363198184,32.4840091442594,3495.126047938988,3306.542626953125,3117.959205967262,3731.50432998057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17,3597.91796875,3253.123046875,3253.123046875,3545.86474609375,5409247918,3425.5205078125,0,1446,39.46625290890241,20.353163113330613,3735.52017578125,3929.4178173513496,-408.36930975873884,-465.02533100760246,56.656021248863624,3552.400114060005,3318.325537109375,3084.2509601587453,3685.9062688643003,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,3701.349365234375,3487.169189453125,3544.761474609375,3696.05908203125,5911325472,3594.25927734375,0,1447,68.03517009960649,40.20653065316697,3709.47814453125,3870.3686693069917,-361.69887262224165,-444.3600393305303,82.66116670828865,3776.279542044802,3394.801904296875,3013.324266548948,3650.6359134071754,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-19,3949.322998046875,3687.22998046875,3706.824951171875,3745.95068359375,6810689118,3818.2764892578125,0,1448,86.44391289533424,64.64844530128106,3704.085771484375,3191.303466796875,-317.03183402743934,-418.89439826991213,101.86256424247279,3925.6726157980956,3495.495068359375,3065.3175209206547,3624.2377880859376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0
2018-12-20,4191.228515625,3728.974609375,3742.195068359375,4134.44140625,8927129279,3960.1015625,0,1449,88.73400645313829,81.07102981602635,3709.06462890625,3206.463857421875,-247.43267965691075,-384.60205454731187,137.16937489040112,4248.762382121293,3675.031005859375,3101.299629597457,3607.7037494860188,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-21,4198.4296875,3850.9462890625,4133.70361328125,3896.543701171875,7206015706,4024.68798828125,1,1450,78.43466400390231,84.53752778412496,3713.761181640625,3245.8544437500004,-209.06127672718048,-349.4938989832856,140.4326222561051,4203.18186232618,3803.771923828125,3404.3619853300706,3595.3908460115135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-22,4014.1826171875,3855.739013671875,3898.083740234375,4014.1826171875,5605823232,3934.9608154296875,0,1451,78.74303964543482,81.97057003415848,3721.4996875,3303.0089583750005,-167.23144606899768,-313.041408400428,145.8099623314303,4223.996482354165,3897.435498046875,3570.8745137395854,3591.803611996299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-23,4085.7236328125,3976.40576171875,4020.99462890625,3998.980224609375,6151275489,4031.064697265625,1,1452,67.71483172660777,74.9641784586483,3711.162099609375,3356.7342021225004,-133.76574172971323,-277.186275066285,143.4205333365718,4218.341408227115,3958.0197265625,3697.6980448978857,3598.868485300164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2018-12-24,4271.79248046875,4000.331787109375,4000.331787109375,4078.59912109375,7240968501,4136.0621337890625,0,1453,66.4963048216005,70.98472539788105,3703.152197265625,3407.2359312451504,-99.67041192405941,-241.6831024378399,142.01269051378048,4184.909851169591,4024.5494140625,3864.1889769554095,3613.8593021096444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-25,4089.5615234375,3760.0205078125,4081.030517578125,3815.49072265625,6158207293,3924.791015625,1,1454,45.41069015462789,59.87394223427875,3695.081083984375,3476.4004551830385,-92.81040569043853,-211.9085630883596,119.09815739792109,4147.151800861287,3960.75927734375,3774.3667538262134,3628.5382785716292,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-26,3893.359619140625,3769.86376953125,3819.666748046875,3857.297607421875,5326547918,3831.6116943359375,0,1455,31.4186424772562,47.77521248449489,3680.78611328125,3540.0318172058955,-83.04306634444129,-186.13546373957595,103.09239739513467,4152.309841490437,3952.91005859375,3753.5102756970623,3635.6878408192556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-27,3874.4169921875,3645.448486328125,3854.6884765625,3654.83349609375,5130222366,3759.9327392578125,1,1456,10.448377347159091,29.09256999301442,3661.3843359375,3598.572670266924,-90.59521600729158,-167.02741419311909,76.4321981858275,4176.295099578706,3881.040234375,3585.785369171294,3636.4004558876995,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-28,3956.135986328125,3642.632080078125,3653.1318359375,3923.918701171875,5631554348,3799.384033203125,0,1457,21.738177017800073,21.20173228073848,3662.575849609375,4271.79248046875,-74.01423182229792,-148.42477771895486,74.41054589665694,4142.8255733787655,3866.0279296875,3589.2302859962347,3642.2919844193884,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-29,3963.7587890625,3820.40869140625,3932.49169921875,3820.40869140625,4991655917,3892.083740234375,1,1458,28.66132156688036,20.2826253106132,3657.1164453125,4259.209272460937,-68.43717397407863,-132.42725696997962,63.99008299590099,3991.7782612531446,3814.38984375,3637.0014262468558,3657.3989494026478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2018-12-30,3901.908935546875,3797.21923828125,3822.384765625,3865.95263671875,4770578574,3849.5640869140625,0,1459,51.342800442654834,33.914099675778445,3661.594755859375,4246.877728613281,-59.65463815383191,-117.87273320675008,58.21809505291817,4006.650373197509,3824.4822265625,3642.3140799274906,3673.630959462088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2018-12-31,3868.742919921875,3725.867431640625,3866.839111328125,3742.700439453125,4661840806,3797.30517578125,1,1460,46.82726398503206,42.27712866485577,3670.458701171875,4234.792815642578,-61.92599319729152,-106.68338520485837,44.75739200756685,3990.1712792276967,3801.56279296875,3612.954306709803,3694.668739346591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2019-01-01,3850.913818359375,3707.231201171875,3746.71337890625,3843.52001953125,4324200990,3779.072509765625,0,1461,54.42055952792788,50.863541318538275,3687.40201171875,4222.949600931289,-54.957247960752284,-96.33815775603715,41.380909795284865,3957.8812187004005,3839.30009765625,3720.718976612099,3714.5345436895464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-02,3947.981201171875,3817.409423828125,3849.21630859375,3943.409423828125,5244856835,3882.6953125,0,1462,61.92874665481494,54.39219005592498,3706.093798828125,4211.3432505142255,-40.902725874701446,-85.25107137977001,44.348345505068565,3973.3652700131415,3843.1982421875,3713.0312143618585,3738.739756324405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2019-01-03,3935.68505859375,3826.222900390625,3931.048583984375,3836.7412109375,4530215218,3880.9539794921875,1,1463,69.47299777085716,61.94076798453335,3714.994072265625,4199.969027105503,-37.9343654296149,-75.787730189739,37.853364760124094,3974.9896022270455,3846.46474609375,3717.9398899604544,3766.1682458496093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100
2019-01-04,3865.9345703125,3783.853759765625,3832.0400390625,3857.717529296875,4847965467,3824.8941650390625,0,1464,69.45635848363567,66.95270096976928,3729.196533203125,4188.822288164955,-33.50310190203754,-67.3308045321987,33.827702630161156,3972.5097984591175,3844.817724609375,3717.1256507596327,3807.6536612741575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-05,3904.903076171875,3836.900146484375,3851.973876953125,3845.194580078125,5137609823,3870.901611328125,1,1465,57.869119667272685,65.59949197392186,3746.020791015625,4177.898484003219,-30.648494210963236,-59.994342467951604,29.34584825698837,3944.5770068079073,3865.316552734375,3786.0560986608425,3841.415115838302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0
2019-01-06,4093.29736328125,3826.51318359375,3836.51904296875,4076.632568359375,5597027439,3959.9052734375,0,1466,71.47585208345005,66.26711007811949,3769.6080859375,4167.193155924717,-9.600417960922641,-49.915557566545814,40.31513960562317,4093.40829292906,3911.9390625,3730.4698320709404,3869.3704311651936,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-07,4092.613525390625,4020.89404296875,4078.5849609375,4025.248291015625,5228625637,4056.7537841796875,1,1467,76.64315718489603,68.66270964520628,3798.070927734375,4156.701934407785,2.9006158709285046,-39.35232287905095,42.25293874997946,4131.625166795933,3928.3068359375,3724.988505079067,3885.4774842379384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2019-01-08,4109.02099609375,3996.955322265625,4028.47216796875,4030.847900390625,5306593305,4052.9881591796875,2,1468,82.86097370610354,76.9933276581499,3829.60544921875,4146.420537321192,13.108510180829853,-28.860156267074792,41.968666447904646,4159.51913914257,3967.128173828125,3774.737208513681,3894.6617097553453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-01-09,4068.403564453125,4022.662841796875,4031.552001953125,4035.29638671875,5115905224,4045.533203125,2,1469,75.9572807088352,78.48713719994494,3861.5468359375,4136.34476817633,21.31162844774417,-18.825799324111,40.13742777185517,4164.229143668258,4002.6439453125,3841.058746956742,3899.784480223182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,-100,0,100,0,0,0,0,0,0,0,0,0
2019-01-10,4064.066650390625,3659.174560546875,4034.411376953125,3678.924560546875,6874143795,3861.62060546875,1,1470,51.41767084928341,70.07864175474073,3878.59025390625,4126.470514414366,-0.9328163477030103,-15.247202728829402,14.314386381126392,4262.117820489791,3969.38994140625,3676.662062322709,3894.7223741319444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-11,3713.8818359375,3653.06982421875,3674.015380859375,3687.365478515625,5538712864,3683.475830078125,2,1471,28.605228070018587,51.993393209379086,3884.250283203125,4116.793745727641,-17.676820194518314,-15.733126221967185,-1.943693972551129,4231.939880855475,3891.5365234375,3551.1331660195247,3881.674763997396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-01-12,3698.978271484375,3653.810791015625,3686.97314453125,3661.301025390625,4778170882,3676.39453125,1,1472,4.5724835526775545,28.1984608239932,3882.8599609375,4107.3105124146505,-32.67311211644483,-19.121123400862714,-13.551988715582112,4169.153785450924,3818.7470703125,3468.340355174076,3868.288890245226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2019-01-13,3674.760009765625,3544.92724609375,3658.8681640625,3552.953125,4681302465,3609.8436279296875,1,1473,3.620084022446191,12.26593188171413,3875.14005859375,4098.01694376792,-52.69313787428382,-25.835526295546934,-26.857611578736886,4049.9268133508294,3723.168115234375,3396.4094171179204,3852.8307237413196,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-14,3727.836181640625,3552.28515625,3557.31103515625,3706.05224609375,5651384489,3640.0606689453125,0,1474,11.458470876072873,6.550346150398891,3858.0044921875,4075.893355860953,-55.564816339478966,-31.78138430433334,-23.783432035145626,3765.587889327655,3657.319287109375,3549.0506848910954,3843.0537556168297,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-15,3720.1533203125,3619.94921875,3704.21630859375,3630.67529296875,5537192301,3670.05126953125,1,1475,26.483438691809226,13.85399786344278,3847.369755859375,4054.654711470265,-63.19446591233009,-38.06400062593269,-25.130465286397396,3755.11292200316,3647.66943359375,3540.22594518434,3833.7378598281766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
2019-01-16,3685.777099609375,3624.67333984375,3631.509765625,3655.0068359375,5394457144,3655.2252197265625,0,1476,46.03328566717567,27.99173174501927,3833.002724609375,4034.2656128552044,-66.5109689486826,-43.753394290482674,-22.75757465819993,3741.989665641602,3641.197705078125,3540.405744514648,3823.3264796038857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-17,3680.135986328125,3621.9609375,3651.87109375,3678.56396484375,5464420383,3651.0484619140625,0,1477,60.04160020644409,44.18610818847634,3820.18607421875,4014.692078184746,-66.47220783707917,-48.29715699980197,-18.175050837277198,3749.077363054492,3644.65029296875,3540.223222883008,3814.1947453916464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-18,3682.52001953125,3637.080810546875,3677.990478515625,3657.83935546875,5002961726,3659.8004150390625,1,1478,64.4573257133424,56.8440705289874,3803.35568359375,3995.9014849011064,-67.33756659907567,-52.10523891965671,-15.232327679418958,3716.1972746451065,3665.6275390625,3615.0578034798937,3806.4817381216803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-19,3758.533447265625,3652.3779296875,3652.3779296875,3728.568359375,5955691379,3705.4556884765625,0,1479,70.52231823791202,65.00708138589953,3799.8787890625,3977.862515348812,-61.605974814966885,-54.005386098718745,-7.60058871624814,3735.9949708020304,3670.13076171875,3604.2665526354695,3796.2654709360954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-20,3743.387939453125,3583.01953125,3725.446044921875,3601.013671875,5582489559,3663.2037353515625,1,1480,49.58577564410897,61.52180653178781,3789.627431640625,3960.5451045786094,-66.58865176684776,-56.52203923234455,-10.066612534503214,3746.500774228445,3664.1984375,3581.896100771555,3784.4768146190763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-21,3608.8408203125,3558.537109375,3600.372802734375,3576.032470703125,5004347059,3583.68896484375,1,1481,32.45926884061079,50.85578757421061,3786.475390625,3943.920390239215,-71.72641583383438,-59.56291455264251,-12.16350128119187,3757.6132906786484,3648.403564453125,3539.1938382276016,3770.180190700955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-22,3620.74658203125,3539.721435546875,3575.081298828125,3604.5771484375,5313623556,3580.2340087890625,0,1482,16.21334099633158,32.752795160350466,3773.701728515625,3927.9606644733963,-72.65726619999805,-62.18178488211362,-10.47548131788443,3742.5089121261303,3633.606201171875,3524.7034902176197,3755.2557301240813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-23,3623.06787109375,3565.31396484375,3605.55712890625,3585.123046875,5433755648,3594.19091796875,1,1483,19.712301552104055,22.794970463015492,3764.290302734375,3904.666310737805,-74.11045602804643,-64.56751911130019,-9.542936916746243,3730.5280505606784,3619.062939453125,3507.597828345572,3734.7440357881433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-01-24,3616.08740234375,3569.0927734375,3584.500244140625,3600.865478515625,5262869046,3592.590087890625,0,1484,26.803570943967667,20.90973783080112,3753.68681640625,3882.769618226349,-73.1486249530144,-66.28374027964303,-6.864884673371378,3615.589427954787,3593.52236328125,3571.455298607713,3711.5970961626845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
2019-01-25,3612.927734375,3575.597412109375,3607.390380859375,3599.765869140625,5265847538,3594.2625732421875,2,1485,40.93759424186577,29.151155579312515,3747.96943359375,3862.1867272655804,-71.64916916114544,-67.35682605594351,-4.2923431052019225,3615.0212636044057,3593.272802734375,3571.5243418643445,3686.767019473805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2019-01-26,3654.93310546875,3593.345947265625,3599.71533203125,3602.46044921875,5098183234,3624.1395263671875,2,1486,52.17302512366539,39.97139676983296,3738.32705078125,3842.838809762458,-69.44291485460417,-67.77404381567564,-1.668871038928529,3612.378402126597,3598.5583984375,3584.7383947484027,3661.091343060662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,0,0,100,-100,-100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
2019-01-27,3612.67138671875,3567.245849609375,3604.687255859375,3583.9658203125,5570752966,3589.9586181640625,1,1487,49.10326111099936,47.404626825510185,3723.949306640625,3824.651767309523,-68.39835079664908,-67.89890521187033,-0.4994455847787549,3610.696347886481,3594.4361328125,3578.1759177385193,3643.650815716912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0
